SolCAP.T.number	Market.Class	PC1	PC2	PC3
84	SCT_0086	Processing	-9.70665190881507	21.4237124966261	3.31911284235599
85	SCT_0087	Processing	-6.05939811438595	19.7598581470194	9.45709225800932
86	SCT_0088	Processing	-6.61625468923616	19.7961282099072	13.3115195454194
87	SCT_0089	Processing	-4.27028193420729	15.5642453256909	7.66669584501936
88	SCT_0090	Processing	-9.22476682849632	14.3861473405329	10.5759860614066
89	SCT_0091	Processing	-1.06749905439737	8.41763256894504	14.5885042550901
90	SCT_0092	Processing	2.3276718063139	8.7377092534396	14.0502239350911
91	SCT_0093	Processing	2.46154510722522	8.51703981175098	14.2181701584446
92	SCT_0094	Processing	-1.18897240387008	16.028952300201	16.8979111671153
93	SCT_0095	Processing	-5.8875348944621	14.6999515127655	1.18291161226071
94	SCT_0096	Processing	8.355327161969	1.69646821656796	3.45789108871418
95	SCT_0097	Processing	-4.81536463179141	13.6394743351588	7.61118112735606
96	SCT_0098	Processing	-10.2111454388314	21.1044907981142	2.98886635611158
97	SCT_0099	Processing	-0.967167149486727	17.5541289872681	19.6850766864418
98	SCT_0100	Processing	-3.69294355755091	17.0830175314651	20.787643290483
99	SCT_0101	Processing	1.34947841369713	11.4228550842427	11.7246128684377
100	SCT_0102	Processing	-19.5322332627994	21.3180323884313	-1.06263022105638
101	SCT_0103	Processing	-21.2846526836935	22.2880172840697	0.264638289052578
102	SCT_0104	Processing	-3.49654246471026	18.0352103149344	1.88029583938375
103	SCT_0105	Processing	-16.5902661085971	19.9738390423415	-0.582040372600797
104	SCT_0106	Processing	-12.0528320158727	22.1064614342946	9.00495777354706
105	SCT_0107	Processing	1.38406006181266	12.6364835478813	16.8914311590944
106	SCT_0108	Processing	-2.77911302182825	16.1906415239532	21.3306047904945
107	SCT_0109	Processing	-0.762953903037622	22.0034968540656	19.4505829433261
108	SCT_0110	Processing	0.217005102355966	16.1727187441751	19.5295378259335
109	SCT_0111	Processing	-2.93464763548073	16.8555009796322	20.8854393320274
110	SCT_0112	Processing	3.9251007853944	8.49207481476678	11.4142935352907
111	SCT_0113	Processing	-7.00663823454519	23.9601727895936	8.43354363166325
112	SCT_0114	Processing	-0.706851307841394	14.5196450955853	17.1099608443709
113	SCT_0115	Processing	-10.2519883027881	23.0769937786858	11.4734200811512
114	SCT_0116	Processing	-6.01319376249358	28.2828545532672	11.2976872349916
115	SCT_0117	Processing	-8.53416179266358	24.2859567297586	9.32268667469103
116	SCT_0118	Processing	8.6903490612727	6.91145522883445	14.0055404095006
117	SCT_0119	Processing	-1.03260149328115	13.0687947494498	18.6622277550576
118	SCT_0120	Processing	-1.28368442646151	12.8217224565518	18.7055142778512
119	SCT_0121	Processing	-18.1217614995981	15.1150173845361	-2.43426404824069
120	SCT_0122	Processing	-0.983386779386021	16.7789539950982	15.679517402647
121	SCT_0123	Processing	-1.29382070673118	16.8724264467984	15.9932730434911
122	SCT_0124	Processing	2.83123074631789	10.181449297393	12.3400944618934
123	SCT_0125	Processing	-3.37100494992233	16.8078057286001	20.5484766180255
124	SCT_0126	Processing	-9.60642081684791	23.7766968326731	4.83872213807268
125	SCT_0127	Processing	-10.3122228746357	22.5244574889604	2.05739369493725
126	SCT_0128	Processing	-6.08381168082774	22.5653929853327	4.3337849624564
127	SCT_0129	Processing	1.75867946790942	12.7729184577386	12.3254033511403
128	SCT_0130	Processing	-2.47794773503888	15.2133685841978	15.90406668772
129	SCT_0131	Processing	11.6429208406339	2.45427844555318	11.2860808833108
130	SCT_0132	Processing	19.5238696643113	-10.401788923164	-1.77212479953644
131	SCT_0133	Processing	-10.701238566795	24.6653677530186	2.90785864724261
132	SCT_0134	Processing	4.19320977093938	10.4872753075605	17.4904373397407
133	SCT_0135	Processing	6.50254597245353	3.79187105273472	7.17525724438527
134	SCT_0136	Processing	9.97238254652542	6.33337160394534	9.25975725240257
135	SCT_0137	Processing	2.81954045388627	9.62401614693048	14.6290925977248
136	SCT_0138	Processing	11.6894347621883	3.20561476733108	11.9111677643509
137	SCT_0139	Processing	-10.305604793451	26.4745946902177	2.50432556294868
138	SCT_0140	Processing	-12.7049418141958	21.3298079092518	1.40458535624928
139	SCT_0141	Processing	-13.0377676215157	23.8010241322517	4.71117840826345
140	SCT_0142	Processing	-12.2345117047097	22.9041584801642	7.72343537581804
141	SCT_0143	Fresh market	7.51422136291496	-10.3058279881682	1.56048135479352
142	SCT_0144	Fresh market	10.3876106328866	-9.1461942052513	2.27131666491203
143	SCT_0150	Fresh market	-15.7381716253734	2.1797116168249	-27.4798761130468
144	SCT_0157	Fresh market	0.572383600269967	3.84436319697375	-28.1732978312592
145	SCT_0158	Fresh market	0.552927928322635	-1.54036104723484	-15.6928613217929
146	SCT_0159	Fresh market	-1.23799083855668	5.52120254097776	-26.5180154026336
147	SCT_0160	Fresh market	-2.77382707453272	5.89324447174105	-25.9716981829937
148	SCT_0161	Fresh market	-5.91093798859905	0.966879249698982	-14.180419941347
149	SCT_0162	Fresh market	5.12740604556122	-5.25229012487906	-3.94218137016408
150	SCT_0164	Fresh market	6.95648539326039	-4.11900378422036	-1.21493230975443
151	SCT_0165	Fresh market	6.96504872353806	-4.25440882281141	-2.38042033712161
152	SCT_0168	Cultivated Cherry	-16.0089352934127	12.1220976389595	-14.0512848796395
153	SCT_0169	Cultivated Cherry	-32.3900296504698	-5.00838101425034	-12.0524267252013
154	SCT_0172	Fresh market	11.062183926287	3.57119959019824	-9.90994676760321
155	SCT_0173	Fresh market	-0.240549494966975	4.18462496323201	-33.6766283409713
156	SCT_0174	Fresh market	0.0501376999048569	7.27211233726551	-29.8860317938399
157	SCT_0175	Fresh market	0.570325212532126	2.69142082916443	-29.5391918224542
158	SCT_0176	Fresh market	1.29730240296136	6.86479698570175	-30.5600867519683
159	SCT_0177	Fresh market	-5.4166298062614	-2.82236168681409	-25.9833053515806
160	SCT_0178	Fresh market	-0.342794031356028	8.75217004615484	-31.3190407727536
161	SCT_0179	Fresh market	-0.536162247372549	7.52954850536249	-31.8736554499156
162	SCT_0180	Fresh market	-9.50572030986479	2.19784191510824	-25.4564841860448
163	SCT_0181	Fresh market	2.42778732588727	6.53313607932168	-30.8402566378401
164	SCT_0182	Fresh market	2.0219132864592	8.54787846469198	-30.1742513394561
165	SCT_0183	Fresh market	-0.496007248022846	7.62955901153846	-29.987180044639
166	SCT_0184	Fresh market	4.65485401522149	3.26604205233128	-29.6705594145001
167	SCT_0185	Fresh market	0.235531338877693	8.07042076078193	-32.1752059007714
168	SCT_0186	Fresh market	11.0324942130646	-1.3877861296422	-18.079744225858
169	SCT_0187	Fresh market	0.187674428210754	9.48028689381142	-26.4376611893086
170	SCT_0188	Fresh market	8.73074144955807	-1.01310477094839	-18.9641492442077
171	SCT_0189	Fresh market	-1.44959060893651	10.4586599086591	-25.0556740836243
172	SCT_0190	Fresh market	1.63312816997444	8.32282125119948	-29.3625534867434
173	SCT_0191	Fresh market	2.97215778643581	7.30562516916552	-27.716020460468
174	SCT_0192	Fresh market	-0.038811281319038	3.6866672662483	-26.1836853138951
175	SCT_0193	Fresh market	-1.82721434466173	6.96684211966065	-27.1445723298735
176	SCT_0194	Fresh market	10.6482212988792	-0.509625915642714	-17.6477909922066
177	SCT_0195	Fresh market	1.81516051784943	9.01170432617914	-28.7008129142072
178	SCT_0196	Fresh market	-2.87234330162459	7.40869021621167	-27.5461259975127
179	SCT_0197	Fresh market	1.65995113268086	9.25014825753511	-25.3231357522857
180	SCT_0198	Fresh market	-4.87561207306589	14.2386132536526	-24.3564308700502
181	SCT_0199	Fresh market	-7.15768996764672	1.19827235451816	-17.7543148270297
182	SCT_0201	Fresh market	-2.73493075812304	9.22802815417899	-28.6966122274899
183	SCT_0202	Fresh market	-6.72722286696935	10.0854104618666	-31.3512975002559
184	SCT_0203	Fresh market	-0.340474796708467	12.3742985872383	-18.2466991698331
185	SCT_0204	Fresh market	1.53377137021399	9.77045231863116	-29.0984437144861
186	SCT_0205	Fresh market	2.50956621146189	4.25690788962418	-29.5581681410972
187	SCT_0206	Fresh market	-2.68591813890042	8.09740956796247	-29.7966257411399
188	SCT_0207	Fresh market	-3.90786209081016	8.38051145843453	-26.6117674761609
189	SCT_0208	Fresh market	0.659626045381865	5.11306341225345	-30.8873565033775
190	SCT_0209	Fresh market	7.93200431234511	-1.07049902967333	-18.3060087949977
191	SCT_0211	Fresh market	0.209069321868172	9.18631569376533	-30.2201978944356
192	SCT_0212	Fresh market	-0.454956922751638	9.09206782020053	-31.4532020678665
193	SCT_0214	Fresh market	9.38930197296416	0.877749376620559	-13.1143966054533
194	SCT_0215	Fresh market	1.63512805544123	9.59263363856208	-29.9366959594543
195	SCT_0216	Cultivated Cherry	1.87925873064457	-10.0940564357474	18.096778613124
196	SCT_0217	Cultivated Cherry	11.502964481856	-14.8372745861502	1.44105625870418
197	SCT_0218	Fresh market	23.8228651403774	-10.8273774874748	1.58278912822159
198	SCT_0219	Fresh market	16.3333065497538	-9.19900739319653	0.25879345577469
199	SCT_0220	Fresh market	24.1607542986632	-13.0271502349675	3.18523985188173
200	SCT_0222	Fresh market	3.42525102711423	1.46326956079231	-5.9668684929725
201	SCT_0223	Cultivated Cherry	6.29977938899763	-20.0529297353202	8.4609296822709
202	SCT_0224	Fresh market	19.9553489726027	-7.36542749866157	-5.4960444686025
203	SCT_0225	Fresh market	23.0834462901964	-9.86435984357649	-0.284836595527573
204	SCT_0226	Fresh market	5.61759709581324	-2.24381454470966	-8.05109384848713
205	SCT_0227	Fresh market	-4.66474335103523	7.16160020581257	-31.7770840458143
206	SCT_0228	Fresh market	12.0354130216995	-4.5871472950897	-15.4136643837083
207	SCT_0229	Fresh market	-10.4121337141311	16.3545246123898	-27.774557648247
208	SCT_0230	Fresh market	17.7797358963904	-6.75798739068346	-7.18519680639248
209	SCT_0231	Fresh market	-4.3690404608965	6.50991649905741	-18.0598831286952
210	SCT_0232	Fresh market	-1.21382729102951	9.78549443599419	-27.530164835186
211	SCT_0233	Fresh market	12.0965658070433	-4.62314890476814	-15.3781995813017
212	SCT_0234	Fresh market	-26.7872472341403	-33.2449039928932	5.29084407010393
213	SCT_0235	Cultivated Cherry	-3.61235368163187	6.13675645623772	-8.15188517208518
214	SCT_0236	Fresh market	0.374843553201184	9.93687809336548	-29.2808419906861
215	SCT_0237	Fresh market	-7.18978530394426	9.9221797118912	-29.3808751627506
216	SCT_0238	Fresh market	-5.54873089967564	14.4455472810027	-23.9736607638504
217	SCT_0239	Fresh market	-4.69070535769676	12.2896643790987	-26.8098502892298
218	SCT_0240	Fresh market	-0.782424097294113	11.8231533295668	-28.4828520048116
219	SCT_0241	Fresh market	-10.4263366534285	16.3477665621158	-27.7401359155982
220	SCT_0242	Fresh market	-5.24586011096403	15.609343157083	-27.1241391165578
221	SCT_0243	Fresh market	-7.77545504819255	13.5125251780741	-28.3750621122568
222	SCT_0244	Cultivated Cherry	-29.6969913913145	5.49882210327393	-1.46735113954217
223	SCT_0245	Fresh market	5.28999441282743	1.8989898943519	-3.39251704512801
224	SCT_0246	Fresh market	-2.44542201750014	10.715669000853	-30.6215324480951
225	SCT_0247	Fresh market	11.0106094502682	-3.09243621294613	-12.9173792544771
226	SCT_0248	Fresh market	11.6755074958389	-3.03755661022645	-15.4243029829872
227	SCT_0249	Fresh market	-7.25271393270979	14.0895871047758	-23.5587118572428
228	SCT_0250	Cultivated Cherry	14.7239966521065	-12.0622867501401	2.87774775718634
229	SCT_0251	Fresh market	5.73788973874895	-1.68814595138167	-11.5067122599208
230	SCT_0252	Fresh market	11.0678672331512	-2.76043907512394	-8.91822276855199
231	SCT_0253	Fresh market	0.658932182981577	7.29643925330814	-25.5808404707708
232	SCT_0254	Fresh market	-1.63634949345876	13.3907072857309	-18.9980965054243
233	SCT_0255	Fresh market	13.485390155771	-7.26476319310018	-12.5381447304748
234	SCT_0256	Fresh market	18.3550672693646	-9.46538540849341	0.61294236991404
235	SCT_0257	Cultivated Cherry	11.6090469254779	-7.56127379440066	-2.81664691477991
236	SCT_0258	Fresh market	22.1065353444001	-11.0373203350119	2.5329293612363
237	SCT_0259	Fresh market	11.2281519360588	4.13346608442991	12.4079500294315
238	SCT_0260	Fresh market	4.45025370841995	-5.45029204342404	-10.0875442006542
239	SCT_0261	Fresh market	-15.2800400399294	3.9763168608581	-15.2544477088472
240	SCT_0262	Fresh market	22.4905004310753	-15.6032727549098	4.13710639334505
241	SCT_0263	Cultivated Cherry	-12.0310639402775	-22.8542501307866	9.49104795511002
242	SCT_0264	Fresh market	22.994184537615	-12.6265261631079	1.65357718473003
243	SCT_0265	Cultivated Cherry	9.23812298830124	-11.8233420579078	-3.58955971996303
244	SCT_0266	Cultivated Cherry	17.6778887927761	-18.6600700006572	4.43374515042636
245	SCT_0267	Fresh market	23.1324365515842	-14.1486010164376	5.53560969293167
246	SCT_0268	Fresh market	-7.43102375657008	14.6267482671113	-30.0877383926994
247	SCT_0269	Processing	-2.40586369716092	16.245504994382	10.6364987103558
248	SCT_0270	Fresh market	23.2517330799949	-10.3199859341072	4.19774247466837
249	SCT_0271	Fresh market	17.5142615133443	-6.29040959031104	-5.47402765186745
250	SCT_0272	Fresh market	-4.23247421186236	15.6815985255205	-25.4038100860668
251	SCT_0273	Fresh market	13.8624344794857	-12.2068530195371	1.02521115147207
252	SCT_0274	Fresh market	14.6159199329366	-9.73507371794925	0.101053906058043
253	SCT_0275	Fresh market	2.88346677307109	3.49294371786599	-30.02952243203
254	SCT_0276	Fresh market	10.8602599629933	-2.72774692403546	-3.78512100872074
255	SCT_0277	Fresh market	19.958968742224	-6.1012990313443	-0.595574705428931
256	SCT_0278	Fresh market	16.8102813699334	-11.6140632248803	-0.614245944680886
257	SCT_0280	Fresh market	9.41322250694538	-3.45939651291349	4.0312910748701
258	SCT_0281	Fresh market	22.2813590999345	-9.9798199875362	-0.109310286990263
259	SCT_0285	Vintage	18.6996482446049	-6.76696840107681	0.608900808782521
260	SCT_0286	Vintage	21.8769973123745	-11.9956140639758	0.85683291762841
261	SCT_0287	Vintage	22.7773594959535	-10.3181910095424	2.54816667958606
262	SCT_0288	Vintage	22.7674882961052	-13.2789030942857	2.53451876163255
263	SCT_0289	Cultivated Cherry	22.9953953300824	-15.3439405476181	6.90508965278472
264	SCT_0290	Vintage	23.0160293095745	-12.7819472551572	2.417590832127
265	SCT_0291	Vintage	22.843406029215	-12.3874570467615	2.56494430592761
266	SCT_0292	Vintage	20.9698458466611	-9.75014767004284	0.135134749625362
267	SCT_0293	Vintage	23.2293944791519	-14.4216692430508	3.046368566236
268	SCT_0294	Cultivated Cherry	22.5113732689487	-15.5110068918483	6.2862552989342
269	SCT_0295	Vintage	22.8418943648378	-11.8842719776269	2.35301819762139
270	SCT_0296	Vintage	22.8579493125229	-12.9264093969198	-0.279163952221012
271	SCT_0297	Cultivated Cherry	22.2281145251719	-12.8793695147326	2.94978343183469
272	SCT_0298	Vintage	20.7316419632717	-13.0355617292669	1.10400392710136
273	SCT_0299	Vintage	21.8463697895642	-11.9199425020884	3.59424122921164
274	SCT_0300	Vintage	22.9974840696171	-13.6374360528552	2.08080019871489
275	SCT_0301	Vintage	23.423680217763	-15.1938646322475	5.79239223971952
276	SCT_0302	Vintage	22.8522545812105	-13.9354920379023	3.24370313181395
277	SCT_0303	Vintage	18.4140176415483	-7.86997518862145	-3.83979933880228
278	SCT_0304	Vintage	26.2106382598833	-10.3370114902358	2.7660752469471
279	SCT_0305	Vintage	21.6766103133569	-11.3992911483983	3.58203326550538
280	SCT_0306	Vintage	22.4433183167719	-12.7599716515878	1.15445070583276
281	SCT_0307	Vintage	21.7201964377509	-12.262759041471	3.73361948184518
282	SCT_0308	Vintage	21.6727782278238	-11.893161209489	3.03757588499419
283	SCT_0309	Vintage	20.5701448834662	-18.4130362460771	4.60775629133122
284	SCT_0310	Cultivated Cherry	23.6254878024191	-15.8950316364286	4.59595727567975
285	SCT_0311	Vintage	18.7471773570737	-17.5551357726588	5.08004178713063
286	SCT_0312	Vintage	21.3049444707231	-12.2192497282756	4.95506334359962
287	SCT_0313	Vintage	22.8430651452274	-15.7071045502597	5.56765918056544
288	SCT_0314	Vintage	21.7853383916742	-16.2063434505334	5.23093657016777
289	SCT_0315	Cultivated Cherry	-34.2230062691622	7.20463786281987	-2.36215490547889
290	SCT_0316	Vintage	22.8965163746141	-15.1658417840541	6.18938606999329
291	SCT_0317	Vintage	22.633495918245	-14.382119932951	5.16370062302682
292	SCT_0318	Vintage	23.18639593118	-12.6772948595533	3.23265360534976
293	SCT_0319	Vintage	23.1262078468333	-15.3224684674271	5.31057908232161
294	SCT_0320	Vintage	4.26119168010665	2.41633904205214	-25.8538997689066
295	SCT_0321	Cultivated Cherry	-5.20087503176816	-19.305284835283	8.39652196135879
296	SCT_0322	Vintage	23.1955167899242	-14.1924597105657	3.90018577356346
297	SCT_0323	Cultivated Cherry	21.4138905390694	-15.3105426025578	4.93337930924343
298	SCT_0324	Vintage	23.1645390497956	-14.8212113650831	6.05761215663988
299	SCT_0325	Vintage	23.8404308537607	-13.8729755648204	4.24525619734326
300	SCT_0326	Cultivated Cherry	-12.6727328470327	-13.5392001456246	-2.48119967047019
301	SCT_0327	Vintage	18.2825354073074	-17.1531628872319	3.76252582885153
302	SCT_0328	Cultivated Cherry	-39.0611759869606	4.04136869082773	2.17373816140091
303	SCT_0329	Vintage	4.74281545829863	1.04175314437151	-19.5140667880751
304	SCT_0330	Vintage	19.8030920222926	-7.2688519297385	4.93942960045491
305	SCT_0331	Vintage	19.1521339220146	-15.3260846267656	5.28605067851703
306	SCT_0332	Vintage	24.1986646817125	-13.9873643087393	3.96153683887341
307	SCT_0333	Vintage	22.4372832388329	-12.5245360318649	0.738598447033313
308	SCT_0334	Vintage	21.9365967714506	-9.36574680663899	3.50834013984606
309	SCT_0335	Vintage	24.6230603208406	-12.8664874289379	3.10644073066405
310	SCT_0336	Processing	8.34016332415596	5.63957294478536	-6.40544782823006
311	SCT_0337	Vintage	23.3901559855431	-11.9112910488024	4.04472660511059
312	SCT_0338	Vintage	22.6270018454867	-12.0999931881938	1.20397297387294
313	SCT_0339	Latin American Cultivar	-11.3384405721749	-27.3974955643848	-2.44192558316617
314	SCT_0340	Processing	-11.8000120487969	23.3154149185189	-0.200395218570751
315	SCT_0341	Latin American Cultivar	23.2999592781096	-12.9100638084122	3.42024895503452
316	SCT_0342	Latin American Cultivar	23.3456741286168	-11.7708057765165	1.71864838745135
317	SCT_0343	Cultivated Cherry	14.2818392786099	-20.9186114010959	6.60179789995358
318	SCT_0345	Latin American Cultivar	8.47378027078378	-18.2363838820169	1.00951102948408
319	SCT_0346	Latin American Cultivar	-1.08072800892775	-25.161581692677	3.00968266724541
320	SCT_0347	Latin American Cultivar	-22.4152752712624	-32.9442176526187	1.75557032521412
321	SCT_0348	Latin American Cultivar	8.18192672215575	-23.8325242153557	6.46502107174158
322	SCT_0349	Cultivated Cherry	13.3501516746211	-21.6602276234042	4.91326325138145
323	SCT_0350	Latin American Cultivar	11.3587902580158	-12.6173843017397	7.79024547433142
324	SCT_0351	Cultivated Cherry	13.4113904251388	-21.8602817408816	4.43567071396577
325	SCT_0352	Latin American Cultivar	22.0970897288942	-12.5277057537247	2.8986414714928
326	SCT_0353	Latin American Cultivar	8.42752074979674	-26.54553202646	5.78480007049152
327	SCT_0354	Cultivated Cherry	18.4081126468674	-20.3453744445049	4.91108997864653
328	SCT_0355	Latin American Cultivar	19.1639492927798	-19.5213246464176	5.16626240222415
329	SCT_0356	Latin American Cultivar	18.5864554156498	-16.1871050915026	1.06026724809898
330	SCT_0357	Vintage	23.0356655035261	-14.8840083794868	3.10873382529551
331	SCT_0358	Vintage	23.5483627434022	-15.195438511298	4.0974778046812
332	SCT_0359	Vintage	19.80609871532	-17.996182702628	4.92281996732487
333	SCT_0360	Vintage	19.9296714012892	-18.8903314301142	5.51575462880425
334	SCT_0361	Vintage	22.8040004860832	-12.2401013413848	2.51070740149076
335	SCT_0362	Vintage	21.4286829359167	-15.5419811087828	4.39574977029843
336	SCT_0363	Vintage	20.4906993096025	-16.1895589396995	5.14757229381301
337	SCT_0364	Vintage	21.3461233952324	-14.3112407580953	2.92795875726164
338	SCT_0365	Vintage	15.9345252841333	-13.8032552984056	5.665357053982
339	SCT_0366	Vintage	16.3484258850376	-17.7961247608988	3.29737120722541
340	SCT_0367	Cultivated Cherry	-30.0220977550282	-34.5196662529058	0.397148440571651
341	SCT_0368	Cultivated Cherry	22.3302933648445	-14.5249804165338	4.66077334851684
342	SCT_0369	Vintage	4.27768774556296	1.16599961055477	-23.4245578836606
343	SCT_0372	Wild	-92.0569756617451	-34.4064315229878	5.99932500482737
344	SCT_0378	Wild	-92.2319042846025	-35.9381708032442	6.2962094663894
345	SCT_0382	Wild Cherry	19.2609564128425	-17.4043908346606	5.9086115779975
346	SCT_0383	Wild	-92.002046155099	-35.8816777165078	6.72562949991842
347	SCT_0388	Wild	-91.0157087453556	-33.7902792345925	5.90420216941074
348	SCT_0394	Wild Cherry	14.7520921347531	-22.9774320410247	6.50125955533461
349	SCT_0395	Wild Cherry	14.9242183476414	-23.5501945716985	6.92243571692029
350	SCT_0396	Wild Cherry	13.4615652202393	-24.4293020585008	6.73488279012954
351	SCT_0397	Wild	-91.6919674220089	-35.141949184346	7.92837642225321
